AVMA-CVRP ANALYSIS REPORT
============================================================================================================================================

RUN SUMMARY
--------------------------------------------------------------------------------------------------------------------------------------------
Run ID                 : main-v3-p19-bar-sidepanel-r01
Instance               : P-n19-k2
Dimension              : 19
Provider / Model       : gemini / gemini-3.7-flash
Experiment             : cvrp_main_8method
Target iterations      : 10
Completed iterations   : 10
State status           : completed
Current phase          : {"phase":"completed","iteration":10}
Reference optimum/BKS  : 212.0000
Demand encoding        : bar
Bar layout             : side_panel
Media resolution       : high

Observer GBest         : 232.0000
Observer GBest gap     : 9.4340%
Selected GBest         : 232.0000
Selected GBest gap     : 9.4340%
Final distance         : 253.0000
Final gap              : 19.3396%
Run completed          : yes

INITIALIZER SUMMARY
--------------------------------------------------------------------------------------------------------------------------------------------
Accepted               : yes
First-shot valid       : no
Direct repairs         : 2
Fallback restarts      : 1
Fallback repairs       : 2
Best failed attempt    : seq=2 / Initializer / violations=1 / excess_sum=0.0063 / loads=[149,161]

INITIALIZER OUTPUTS — chronological
┌─────┬──────────────────────┬───────┬──────┬─────────┬───────────┬─────────────┬───────────────────┬──────────┬─────────┬───────┬───────────────────────┬─────────────────────────────────────────────────────────────┐
│ Seq │ Stage                │ Valid │ Viol │ ExcessΣ │ ExcessMax │ Route loads │ Capacity ratios   │ Distance │ Gap %   │ Cross │ Reasons               │ Route                                                       │
├─────┼──────────────────────┼───────┼──────┼─────────┼───────────┼─────────────┼───────────────────┼──────────┼─────────┼───────┼───────────────────────┼─────────────────────────────────────────────────────────────┤
│ 2   │ Initializer          │ no    │ 1    │ 0.0063  │ 0.0063    │ [149,161]   │ [0.93125,1.00625] │ -        │ -       │ 0     │ ["capacity_exceeded"] │ [[1,2,5,12,15,13,18,17,4,9,11,1],[1,7,3,8,10,16,14,6,19,1]] │
│ 4   │ Initializer Repair 1 │ no    │ 1    │ 0.0063  │ 0.0063    │ [149,161]   │ [0.93125,1.00625] │ -        │ -       │ 0     │ ["capacity_exceeded"] │ [[1,2,5,12,15,13,18,17,4,9,11,1],[1,7,3,8,10,16,14,6,19,1]] │
│ 6   │ Initializer Repair 2 │ no    │ 1    │ 0.0188  │ 0.0188    │ [163,147]   │ [1.01875,0.91875] │ -        │ -       │ 0     │ ["capacity_exceeded"] │ [[1,2,5,12,15,13,18,17,4,9,10,11,1],[1,7,3,8,16,14,6,19,1]] │
│ 8   │ Fallback Restart 1   │ no    │ 1    │ 0.0063  │ 0.0063    │ [149,161]   │ [0.93125,1.00625] │ -        │ -       │ 0     │ ["capacity_exceeded"] │ [[1,5,12,15,13,4,18,17,9,11,2,1],[1,7,3,8,10,16,14,6,19,1]] │
│ 10  │ Restart 1 Repair 1   │ no    │ 1    │ 0.0063  │ 0.0063    │ [149,161]   │ [0.93125,1.00625] │ -        │ -       │ 0     │ ["capacity_exceeded"] │ [[1,5,12,15,13,18,17,4,9,11,2,1],[1,7,3,8,10,16,14,6,19,1]] │
│ 12  │ Restart 1 Repair 2   │ yes   │ 0    │ 0.0000  │ 0.0000    │ [151,159]   │ [0.94375,0.99375] │ 232.0000 │ 9.4340% │ 2     │ []                    │ [[1,5,12,15,13,18,17,4,9,10,8,1],[1,2,11,3,16,14,6,19,7,1]] │
│ 13  │ ACCEPTED             │ yes   │ 0    │ 0.0000  │ 0.0000    │ [151,159]   │ [0.94375,0.99375] │ 232.0000 │ 9.4340% │ 2     │ []                    │ [[1,5,12,15,13,18,17,4,9,10,8,1],[1,2,11,3,16,14,6,19,7,1]] │
└─────┴──────────────────────┴───────┴──────┴─────────┴───────────┴─────────────┴───────────────────┴──────────┴─────────┴───────┴───────────────────────┴─────────────────────────────────────────────────────────────┘

CRITIC + SCORER — per iteration
┌──────┬──────────┬─────────┬───────────┬────────────┬──────────┬───────────┬────────────────┬────────────────┬────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┬────────────────────────────────────────────────────────────┐
│ Iter │ Critic N │ Valid N │ Iter Best │ Iter Gap % │ Selected │ Sel Gap % │ Observer GBest │ Selected GBest │ Regret │ Critic candidates                                                                                                        │ Scorer                                                     │
├──────┼──────────┼─────────┼───────────┼────────────┼──────────┼───────────┼────────────────┼────────────────┼────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┼────────────────────────────────────────────────────────────┤
│ 1    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.1812,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.1812,d… │ order=[3,2,1]; ranking=[1,2,3]; best=C1; selected_valid=no │
│ 2    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[3,1,2]; ranking=[1,2,3]; best=C1; selected_valid=no │
│ 3    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[1,3,2]; ranking=[1,2,3]; best=C1; selected_valid=no │
│ 4    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[3,2,1]; ranking=[2,1,3]; best=C2; selected_valid=no │
│ 5    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[3,1,2]; ranking=[3,1,2]; best=C3; selected_valid=no │
│ 6    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[1,2,3]; ranking=[1,2,3]; best=C1; selected_valid=no │
│ 7    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[3,2,1]; ranking=[1,2,3]; best=C1; selected_valid=no │
│ 8    │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[1,3,2]; ranking=[2,1,3]; best=C2; selected_valid=no │
│ 9    │ 3        │ 1       │ 251.0000  │ 18.3962%   │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=yes,viol=0,excess=0.0000,… │ order=[2,3,1]; ranking=[3,1,2]; best=C3; selected_valid=no │
│ 10   │ 3        │ 0       │ -         │ -          │ -        │ -         │ 232.0000       │ 232.0000       │ -      │ C1:valid=no,viol=1,excess=0.0063,dist=-,gap=-,cross=0,reason=["capacity_exceeded"] | C2:valid=no,viol=1,excess=0.0063,d… │ order=[3,1,2]; ranking=[1,2,3]; best=C1; selected_valid=no │
└──────┴──────────┴─────────┴───────────┴────────────┴──────────┴───────────┴────────────────┴────────────────┴────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┴────────────────────────────────────────────────────────────┘

SEARCH RECOVERY / ADAPTIVE EVENTS
┌─────┬───────────────────┬───────────────────────────────────────────┬──────┬─────────┬─────────┬───────┬──────┬─────────┬──────────┬──────────────────┐
│ Seq │ Event             │ Scope                                     │ Iter │ Attempt │ Restart │ Valid │ Viol │ ExcessΣ │ Distance │ Fallback         │
├─────┼───────────────────┼───────────────────────────────────────────┼──────┼─────────┼─────────┼───────┼──────┼─────────┼──────────┼──────────────────┤
│ 23  │ repair_result     │ iteration_001.selected                    │ 1    │ 1       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 25  │ repair_result     │ iteration_001.selected                    │ 1    │ 2       │ -       │ no    │ 1    │ 0.0188  │ -        │ -                │
│ 27  │ diversity_result  │ iteration_001.selected_restart            │ 1    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 29  │ repair_result     │ iteration_001.selected_restart.restart_01 │ 1    │ 1       │ -       │ no    │ 1    │ 0.0562  │ -        │ -                │
│ 31  │ repair_result     │ iteration_001.selected_restart.restart_01 │ 1    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 33  │ diversity_result  │ iteration_001.selected_restart            │ 1    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 35  │ repair_result     │ iteration_001.selected_restart.restart_02 │ 1    │ 1       │ -       │ no    │ 1    │ 0.1187  │ -        │ -                │
│ 37  │ repair_result     │ iteration_001.selected_restart.restart_02 │ 1    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 39  │ diversity_result  │ iteration_001.selected_restart            │ 1    │ -       │ 3       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 41  │ repair_result     │ iteration_001.selected_restart.restart_03 │ 1    │ 1       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 43  │ repair_result     │ iteration_001.selected_restart.restart_03 │ 1    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 44  │ restart_exhausted │ iteration_001.selected_restart            │ 1    │ -       │ -       │ -     │ -    │ -       │ -        │ retain_incumbent │
│ 55  │ repair_result     │ iteration_002.selected                    │ 2    │ 1       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 57  │ repair_result     │ iteration_002.selected                    │ 2    │ 2       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 59  │ diversity_result  │ iteration_002.selected_restart            │ 2    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 61  │ repair_result     │ iteration_002.selected_restart.restart_01 │ 2    │ 1       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 63  │ repair_result     │ iteration_002.selected_restart.restart_01 │ 2    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 65  │ diversity_result  │ iteration_002.selected_restart            │ 2    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 67  │ repair_result     │ iteration_002.selected_restart.restart_02 │ 2    │ 1       │ -       │ yes   │ 0    │ 0.0000  │ 237.0000 │ -                │
│ 78  │ repair_result     │ iteration_003.selected                    │ 3    │ 1       │ -       │ no    │ 1    │ 0.0188  │ -        │ -                │
│ 80  │ repair_result     │ iteration_003.selected                    │ 3    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 82  │ diversity_result  │ iteration_003.selected_restart            │ 3    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 84  │ repair_result     │ iteration_003.selected_restart.restart_01 │ 3    │ 1       │ -       │ no    │ 1    │ 0.0188  │ -        │ -                │
│ 86  │ repair_result     │ iteration_003.selected_restart.restart_01 │ 3    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 88  │ diversity_result  │ iteration_003.selected_restart            │ 3    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 90  │ repair_result     │ iteration_003.selected_restart.restart_02 │ 3    │ 1       │ -       │ yes   │ 0    │ 0.0000  │ 253.0000 │ -                │
│ 101 │ repair_result     │ iteration_004.selected                    │ 4    │ 1       │ -       │ no    │ 1    │ 0.1812  │ -        │ -                │
│ 103 │ repair_result     │ iteration_004.selected                    │ 4    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 105 │ diversity_result  │ iteration_004.selected_restart            │ 4    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 107 │ repair_result     │ iteration_004.selected_restart.restart_01 │ 4    │ 1       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 109 │ repair_result     │ iteration_004.selected_restart.restart_01 │ 4    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 111 │ diversity_result  │ iteration_004.selected_restart            │ 4    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 113 │ repair_result     │ iteration_004.selected_restart.restart_02 │ 4    │ 1       │ -       │ no    │ 1    │ 0.0188  │ -        │ -                │
│ 115 │ repair_result     │ iteration_004.selected_restart.restart_02 │ 4    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 117 │ diversity_result  │ iteration_004.selected_restart            │ 4    │ -       │ 3       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 119 │ repair_result     │ iteration_004.selected_restart.restart_03 │ 4    │ 1       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 121 │ repair_result     │ iteration_004.selected_restart.restart_03 │ 4    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 122 │ restart_exhausted │ iteration_004.selected_restart            │ 4    │ -       │ -       │ -     │ -    │ -       │ -        │ retain_incumbent │
│ 133 │ repair_result     │ iteration_005.selected                    │ 5    │ 1       │ -       │ no    │ 1    │ 0.1562  │ -        │ -                │
│ 135 │ repair_result     │ iteration_005.selected                    │ 5    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 137 │ diversity_result  │ iteration_005.selected_restart            │ 5    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 139 │ repair_result     │ iteration_005.selected_restart.restart_01 │ 5    │ 1       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 141 │ repair_result     │ iteration_005.selected_restart.restart_01 │ 5    │ 2       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
│ 143 │ diversity_result  │ iteration_005.selected_restart            │ 5    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 145 │ repair_result     │ iteration_005.selected_restart.restart_02 │ 5    │ 1       │ -       │ no    │ 1    │ 0.1187  │ -        │ -                │
│ 147 │ repair_result     │ iteration_005.selected_restart.restart_02 │ 5    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 149 │ diversity_result  │ iteration_005.selected_restart            │ 5    │ -       │ 3       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 151 │ repair_result     │ iteration_005.selected_restart.restart_03 │ 5    │ 1       │ -       │ no    │ 1    │ 0.0562  │ -        │ -                │
│ 153 │ repair_result     │ iteration_005.selected_restart.restart_03 │ 5    │ 2       │ -       │ no    │ 1    │ 0.0562  │ -        │ -                │
│ 154 │ restart_exhausted │ iteration_005.selected_restart            │ 5    │ -       │ -       │ -     │ -    │ -       │ -        │ retain_incumbent │
│ 165 │ repair_result     │ iteration_006.selected                    │ 6    │ 1       │ -       │ no    │ 1    │ 0.0188  │ -        │ -                │
│ 167 │ repair_result     │ iteration_006.selected                    │ 6    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 169 │ diversity_result  │ iteration_006.selected_restart            │ 6    │ -       │ 1       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 171 │ repair_result     │ iteration_006.selected_restart.restart_01 │ 6    │ 1       │ -       │ no    │ 1    │ 0.1187  │ -        │ -                │
│ 173 │ repair_result     │ iteration_006.selected_restart.restart_01 │ 6    │ 2       │ -       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 175 │ diversity_result  │ iteration_006.selected_restart            │ 6    │ -       │ 2       │ no    │ 1    │ 0.0063  │ -        │ -                │
│ 177 │ repair_result     │ iteration_006.selected_restart.restart_02 │ 6    │ 1       │ -       │ no    │ 1    │ 0.1250  │ -        │ -                │
